order_id,order_date,ship_date,ship_mode,customer_id,segment,region,category,sub_category,sales,quantity,discount,profit
CMD-2024-10186,2024-11-13,2024-11-17,First Class,CUST-481,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Art,464.03,8,0.1,74.31
CMD-2024-10187,2025-11-07,2025-11-12,Standard Class,CUST-557,Corporate,Hauts-de-France,Technology,Copiers,205.29,3,0.0,65.14
CMD-2024-10188,2024-08-12,2024-08-15,Standard Class,CUST-760,Home Office,Hauts-de-France,Technology,Accessories,138.61,8,0.3,-2.25
CMD-2024-10189,2024-08-21,2024-08-26,Same Day,CUST-508,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,240.72,3,0.2,22.85
CMD-2024-10190,2025-11-14,2025-11-16,Standard Class,CUST-180,Corporate,Occitanie,Office Supplies,Binders,390.08,6,0.2,81.63
CMD-2024-10191,2025-10-25,2025-10-30,First Class,CUST-511,Home Office,Île-de-France,Furniture,Chairs,16.25,6,0.7,-7.01
CMD-2024-10192,2025-01-08,2025-01-10,Same Day,CUST-305,Home Office,Île-de-France,Technology,Accessories,1077.15,1,0.3,70.81
CMD-2024-10193,2025-11-02,2025-11-04,First Class,CUST-487,Home Office,Hauts-de-France,Technology,Copiers,59.44,8,0.3,1.88
CMD-2024-10194,2025-08-30,2025-09-02,Standard Class,CUST-498,Consumer,Occitanie,Technology,Copiers,154.78,2,0.5,-32.27
CMD-2024-10195,2025-04-16,2025-04-18,Standard Class,CUST-107,Home Office,Occitanie,Technology,Accessories,467.31,7,0.0,172.09
CMD-2024-10196,2024-08-20,2024-08-22,Second Class,CUST-725,Home Office,Nouvelle-Aquitaine,Office Supplies,Paper,71.09,6,0.1,16.02
CMD-2024-10197,2025-11-22,2025-11-27,Second Class,CUST-616,Corporate,Hauts-de-France,Office Supplies,Paper,157.51,8,0.1,32.01
CMD-2024-10198,2024-04-22,2024-04-25,First Class,CUST-549,Home Office,Occitanie,Furniture,Chairs,46.29,1,0.0,16.22
CMD-2024-10199,2025-05-11,2025-05-14,Same Day,CUST-575,Home Office,Occitanie,Office Supplies,Art,125.58,5,0.3,15.16
CMD-2024-10200,2025-03-17,2025-03-19,Standard Class,CUST-441,Corporate,Île-de-France,Technology,Copiers,57.89,6,0.2,15.16
CMD-2024-10201,2025-07-17,2025-07-22,Second Class,CUST-172,Consumer,Occitanie,Office Supplies,Binders,114.43,1,0.2,18.17
CMD-2024-10202,2024-09-24,2024-09-29,Second Class,CUST-220,Home Office,Occitanie,Office Supplies,Paper,117.86,4,0.7,-25.65
CMD-2024-10203,2025-05-24,2025-05-29,Standard Class,CUST-401,Corporate,Auvergne-Rhône-Alpes,Furniture,Tables,1112.04,4,0.0,167.17
CMD-2024-10204,2025-01-20,2025-01-25,Standard Class,CUST-333,Consumer,Île-de-France,Office Supplies,Envelopes,1172.55,1,0.2,151.34
CMD-2024-10205,2025-01-21,2025-01-22,Same Day,CUST-165,Consumer,Île-de-France,Technology,Copiers,41.82,3,0.1,5.2
CMD-2024-10206,2024-04-22,2024-04-24,Second Class,CUST-329,Home Office,Auvergne-Rhône-Alpes,Technology,Copiers,299.79,5,0.0,53.44
CMD-2024-10207,2025-09-04,2025-09-06,Same Day,CUST-642,Consumer,Île-de-France,Technology,Copiers,26.69,1,0.0,8.26
CMD-2024-10208,2025-09-16,2025-09-18,Same Day,CUST-150,Home Office,Nouvelle-Aquitaine,Furniture,Tables,21.74,6,0.3,2.26
CMD-2024-10209,2024-03-21,2024-03-24,Standard Class,CUST-758,Consumer,Nouvelle-Aquitaine,Office Supplies,Paper,39.49,3,0.1,7.25
CMD-2024-10210,2025-11-29,2025-12-02,Same Day,CUST-706,Consumer,Hauts-de-France,Office Supplies,Art,755.6,1,0.3,61.23
CMD-2024-10211,2024-04-22,2024-04-27,Standard Class,CUST-428,Consumer,Île-de-France,Furniture,Tables,637.14,2,0.1,131.83
CMD-2024-10212,2024-01-02,2024-01-05,First Class,CUST-486,Home Office,Île-de-France,Office Supplies,Binders,62.43,6,0.0,17.55
CMD-2024-10213,2025-10-03,2025-10-07,Same Day,CUST-137,Consumer,Nouvelle-Aquitaine,Office Supplies,Art,53.8,6,0.0,12.75
CMD-2024-10214,2024-08-07,2024-08-09,Second Class,CUST-272,Corporate,Hauts-de-France,Technology,Copiers,75.53,4,0.0,20.0
CMD-2024-10215,2025-07-19,2025-07-21,Second Class,CUST-592,Corporate,Hauts-de-France,Furniture,Tables,174.44,2,0.7,-65.43
CMD-2024-10216,2024-08-12,2024-08-13,First Class,CUST-554,Consumer,Nouvelle-Aquitaine,Technology,Copiers,200.52,2,0.0,68.95
CMD-2024-10217,2025-01-19,2025-01-20,First Class,CUST-140,Home Office,Nouvelle-Aquitaine,Office Supplies,Binders,70.11,8,0.7,-31.21
CMD-2024-10218,2025-02-06,2025-02-10,Same Day,CUST-228,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Paper,325.89,8,0.7,-147.37
CMD-2024-10219,2025-09-29,2025-09-30,Second Class,CUST-153,Consumer,Hauts-de-France,Technology,Machines,96.49,6,0.7,-27.21
CMD-2024-10220,2024-05-09,2024-05-14,Second Class,CUST-185,Corporate,Hauts-de-France,Office Supplies,Storage,576.6,5,0.1,129.09
CMD-2024-10221,2024-02-22,2024-02-27,Standard Class,CUST-368,Corporate,Auvergne-Rhône-Alpes,Furniture,Furnishings,250.23,7,0.5,-42.77
CMD-2024-10222,2025-11-14,2025-11-16,Standard Class,CUST-395,Corporate,Nouvelle-Aquitaine,Furniture,Bookcases,141.13,8,0.0,27.62
CMD-2024-10223,2025-12-30,2026-01-04,Second Class,CUST-120,Corporate,Auvergne-Rhône-Alpes,Furniture,Chairs,358.25,3,0.0,97.91
CMD-2024-10224,2025-11-02,2025-11-03,Standard Class,CUST-314,Corporate,Auvergne-Rhône-Alpes,Furniture,Bookcases,389.72,4,0.0,150.79
CMD-2024-10225,2025-12-10,2025-12-14,Standard Class,CUST-524,Consumer,Occitanie,Technology,Machines,90.5,2,0.5,-3.0
CMD-2024-10226,2025-02-19,2025-02-24,Standard Class,CUST-288,Corporate,Hauts-de-France,Technology,Phones,106.32,4,0.0,38.36
CMD-2024-10227,2024-09-03,2024-09-05,First Class,CUST-260,Consumer,Nouvelle-Aquitaine,Technology,Phones,619.6,6,0.1,48.31
CMD-2024-10228,2025-03-14,2025-03-16,Second Class,CUST-640,Corporate,Occitanie,Furniture,Bookcases,54.6,3,0.0,19.17
CMD-2024-10229,2024-07-21,2024-07-22,Second Class,CUST-480,Home Office,Occitanie,Technology,Copiers,24.47,1,0.0,5.44
CMD-2024-10230,2024-07-02,2024-07-07,Second Class,CUST-343,Consumer,Occitanie,Office Supplies,Storage,148.15,2,0.0,36.23
CMD-2024-10231,2024-05-02,2024-05-03,Standard Class,CUST-282,Home Office,Nouvelle-Aquitaine,Furniture,Tables,370.41,3,0.3,-22.68
CMD-2024-10232,2025-02-04,2025-02-06,Same Day,CUST-643,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Binders,339.93,7,0.1,99.51
CMD-2024-10233,2024-10-20,2024-10-24,Same Day,CUST-647,Corporate,Nouvelle-Aquitaine,Furniture,Furnishings,569.37,4,0.5,-60.02
CMD-2024-10234,2024-10-06,2024-10-11,Standard Class,CUST-192,Corporate,Hauts-de-France,Furniture,Bookcases,182.61,6,0.2,28.04
CMD-2024-10235,2025-09-01,2025-09-05,First Class,CUST-467,Corporate,Hauts-de-France,Office Supplies,Art,38.2,3,0.7,-10.68
CMD-2024-10236,2024-07-16,2024-07-21,First Class,CUST-258,Corporate,Auvergne-Rhône-Alpes,Technology,Accessories,210.45,1,0.1,27.58
CMD-2024-10237,2025-05-25,2025-05-27,Second Class,CUST-497,Corporate,Nouvelle-Aquitaine,Technology,Accessories,346.51,8,0.1,67.01
CMD-2024-10238,2024-05-23,2024-05-28,Same Day,CUST-279,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Envelopes,36.55,8,0.1,9.14
CMD-2024-10239,2025-08-31,2025-09-02,First Class,CUST-537,Home Office,Auvergne-Rhône-Alpes,Technology,Copiers,56.7,3,0.1,14.23
CMD-2024-10240,2024-07-19,2024-07-22,Same Day,CUST-472,Corporate,Nouvelle-Aquitaine,Technology,Accessories,17.72,6,0.3,2.08
CMD-2024-10241,2024-05-03,2024-05-05,Same Day,CUST-405,Corporate,Hauts-de-France,Furniture,Chairs,213.12,4,0.1,31.14
CMD-2024-10242,2024-07-05,2024-07-07,First Class,CUST-478,Consumer,Nouvelle-Aquitaine,Technology,Machines,494.16,2,0.3,54.9
CMD-2024-10243,2024-11-21,2024-11-26,Standard Class,CUST-317,Consumer,Hauts-de-France,Furniture,Tables,259.35,7,0.2,26.47
CMD-2024-10244,2025-04-08,2025-04-12,Second Class,CUST-428,Home Office,Île-de-France,Technology,Machines,899.31,7,0.0,315.7
CMD-2024-10245,2024-12-14,2024-12-16,Second Class,CUST-442,Home Office,Île-de-France,Office Supplies,Storage,29.32,2,0.2,3.13
CMD-2024-10246,2025-10-21,2025-10-26,First Class,CUST-262,Home Office,Île-de-France,Office Supplies,Art,528.27,5,0.0,229.58
CMD-2024-10247,2025-02-06,2025-02-08,Standard Class,CUST-257,Corporate,Occitanie,Office Supplies,Binders,385.12,4,0.1,43.82
CMD-2024-10248,2024-12-11,2024-12-12,First Class,CUST-209,Home Office,Hauts-de-France,Furniture,Bookcases,97.99,7,0.2,16.9
CMD-2024-10249,2025-05-25,2025-05-26,First Class,CUST-666,Home Office,Hauts-de-France,Office Supplies,Art,813.95,5,0.7,-249.91
CMD-2024-10250,2024-05-26,2024-05-27,Same Day,CUST-449,Home Office,Nouvelle-Aquitaine,Technology,Accessories,89.71,5,0.0,18.11
CMD-2024-10251,2024-05-27,2024-05-28,Same Day,CUST-464,Consumer,Hauts-de-France,Office Supplies,Storage,499.21,6,0.0,84.77
CMD-2024-10252,2025-12-11,2025-12-15,Second Class,CUST-114,Home Office,Nouvelle-Aquitaine,Office Supplies,Binders,482.83,6,0.0,188.18
CMD-2024-10253,2025-05-03,2025-05-05,Same Day,CUST-252,Home Office,Occitanie,Office Supplies,Paper,326.83,6,0.0,64.46
CMD-2024-10254,2025-10-01,2025-10-02,Same Day,CUST-631,Consumer,Nouvelle-Aquitaine,Furniture,Bookcases,197.36,1,0.3,-12.64
CMD-2024-10255,2025-07-04,2025-07-09,Standard Class,CUST-499,Home Office,Île-de-France,Technology,Machines,43.12,4,0.3,7.48
CMD-2024-10256,2024-12-03,2024-12-04,First Class,CUST-151,Corporate,Nouvelle-Aquitaine,Furniture,Furnishings,182.03,2,0.2,33.71
CMD-2024-10257,2025-10-02,2025-10-05,First Class,CUST-568,Consumer,Nouvelle-Aquitaine,Office Supplies,Art,112.08,4,0.3,-5.03
CMD-2024-10258,2025-04-17,2025-04-20,Standard Class,CUST-420,Home Office,Nouvelle-Aquitaine,Technology,Machines,360.68,6,0.0,118.05
CMD-2024-10259,2024-05-30,2024-06-03,Same Day,CUST-695,Consumer,Hauts-de-France,Office Supplies,Paper,327.26,1,0.0,101.53
CMD-2024-10260,2025-02-18,2025-02-21,Same Day,CUST-466,Home Office,Auvergne-Rhône-Alpes,Technology,Phones,546.25,4,0.0,220.33
CMD-2024-10261,2024-10-24,2024-10-29,First Class,CUST-585,Home Office,Auvergne-Rhône-Alpes,Technology,Machines,18.29,4,0.3,1.81
CMD-2024-10262,2025-09-02,2025-09-03,Second Class,CUST-740,Consumer,Auvergne-Rhône-Alpes,Technology,Phones,379.32,5,0.2,83.27
CMD-2024-10263,2024-09-19,2024-09-22,First Class,CUST-115,Corporate,Hauts-de-France,Technology,Accessories,628.38,4,0.2,21.02
CMD-2024-10264,2024-05-23,2024-05-26,Second Class,CUST-510,Consumer,Île-de-France,Furniture,Tables,357.61,5,0.0,122.33
CMD-2024-10265,2024-12-11,2024-12-15,Same Day,CUST-373,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,45.69,5,0.0,7.41
CMD-2024-10266,2025-09-15,2025-09-18,Second Class,CUST-688,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Storage,33.65,3,0.5,-9.4
CMD-2024-10267,2025-07-25,2025-07-26,Second Class,CUST-405,Consumer,Occitanie,Furniture,Chairs,19.63,6,0.0,7.15
CMD-2024-10268,2024-01-02,2024-01-04,Second Class,CUST-191,Home Office,Occitanie,Technology,Accessories,232.99,7,0.2,-5.28
CMD-2024-10269,2024-10-30,2024-10-31,Second Class,CUST-557,Corporate,Île-de-France,Office Supplies,Art,233.54,1,0.0,75.65
CMD-2024-10270,2024-09-10,2024-09-13,Second Class,CUST-369,Consumer,Nouvelle-Aquitaine,Office Supplies,Envelopes,968.96,5,0.0,389.64
CMD-2024-10271,2025-10-13,2025-10-16,First Class,CUST-151,Home Office,Nouvelle-Aquitaine,Office Supplies,Envelopes,126.67,4,0.2,10.64
CMD-2024-10272,2025-03-28,2025-03-31,Standard Class,CUST-220,Home Office,Occitanie,Technology,Copiers,103.73,5,0.0,16.95
CMD-2024-10273,2024-02-06,2024-02-10,Same Day,CUST-149,Home Office,Occitanie,Office Supplies,Paper,230.45,5,0.2,42.44
CMD-2024-10274,2024-06-08,2024-06-13,First Class,CUST-574,Consumer,Île-de-France,Office Supplies,Envelopes,399.22,5,0.2,99.37
CMD-2024-10275,2024-01-09,2024-01-10,Standard Class,CUST-591,Consumer,Île-de-France,Technology,Accessories,622.43,2,0.1,171.26
CMD-2024-10276,2024-08-20,2024-08-23,First Class,CUST-479,Home Office,Hauts-de-France,Technology,Machines,372.54,7,0.2,53.47
CMD-2024-10277,2024-04-08,2024-04-10,Standard Class,CUST-731,Home Office,Nouvelle-Aquitaine,Furniture,Furnishings,137.39,7,0.1,17.72
CMD-2024-10278,2025-10-20,2025-10-24,First Class,CUST-486,Home Office,Hauts-de-France,Technology,Accessories,236.68,2,0.0,36.59
CMD-2024-10279,2024-07-26,2024-07-31,Same Day,CUST-706,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Binders,441.81,2,0.2,78.82
CMD-2024-10280,2024-05-10,2024-05-13,Same Day,CUST-760,Consumer,Île-de-France,Furniture,Furnishings,163.4,2,0.1,21.13
CMD-2024-10281,2025-02-07,2025-02-08,Second Class,CUST-388,Home Office,Nouvelle-Aquitaine,Office Supplies,Envelopes,68.73,7,0.0,28.0
CMD-2024-10282,2024-05-31,2024-06-02,Standard Class,CUST-553,Corporate,Nouvelle-Aquitaine,Furniture,Bookcases,55.92,3,0.5,-8.95
CMD-2024-10283,2024-02-23,2024-02-27,First Class,CUST-470,Corporate,Hauts-de-France,Technology,Accessories,15.03,5,0.1,3.29
CMD-2024-10284,2024-04-29,2024-04-30,Second Class,CUST-283,Consumer,Occitanie,Technology,Copiers,293.67,3,0.3,31.18
CMD-2024-10285,2025-11-03,2025-11-04,First Class,CUST-761,Corporate,Occitanie,Furniture,Furnishings,40.91,4,0.3,4.66
CMD-2024-10286,2025-09-19,2025-09-23,Same Day,CUST-304,Corporate,Île-de-France,Office Supplies,Storage,76.49,7,0.0,26.22
CMD-2024-10287,2025-08-09,2025-08-10,Same Day,CUST-271,Corporate,Occitanie,Office Supplies,Art,92.8,6,0.1,31.69
CMD-2024-10288,2025-09-16,2025-09-18,Standard Class,CUST-321,Consumer,Auvergne-Rhône-Alpes,Technology,Phones,195.81,7,0.0,87.07
CMD-2024-10289,2025-02-23,2025-02-25,First Class,CUST-267,Corporate,Nouvelle-Aquitaine,Technology,Machines,126.63,1,0.0,54.97
CMD-2024-10290,2025-02-25,2025-02-26,First Class,CUST-343,Home Office,Occitanie,Technology,Phones,262.04,3,0.3,33.35
CMD-2024-10291,2024-04-13,2024-04-16,Second Class,CUST-317,Corporate,Île-de-France,Office Supplies,Storage,27.59,2,0.2,5.01
CMD-2024-10292,2024-09-10,2024-09-11,Same Day,CUST-155,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,44.11,8,0.0,15.39
CMD-2024-10293,2024-08-14,2024-08-17,Second Class,CUST-674,Corporate,Hauts-de-France,Furniture,Chairs,167.15,2,0.1,15.23
CMD-2024-10294,2024-04-21,2024-04-22,Second Class,CUST-714,Home Office,Hauts-de-France,Furniture,Furnishings,105.4,4,0.7,-42.01
CMD-2024-10295,2025-05-24,2025-05-29,Standard Class,CUST-266,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Envelopes,92.16,5,0.1,5.69
CMD-2024-10296,2025-04-17,2025-04-19,Second Class,CUST-618,Consumer,Île-de-France,Technology,Accessories,30.26,1,0.2,0.34
CMD-2024-10297,2024-04-08,2024-04-09,Standard Class,CUST-241,Corporate,Hauts-de-France,Technology,Copiers,512.35,3,0.2,52.14
CMD-2024-10298,2024-06-01,2024-06-03,Same Day,CUST-224,Home Office,Nouvelle-Aquitaine,Office Supplies,Art,273.95,5,0.0,53.14
CMD-2024-10299,2024-12-03,2024-12-07,Second Class,CUST-189,Corporate,Nouvelle-Aquitaine,Furniture,Chairs,43.53,5,0.0,18.3
CMD-2024-10300,2025-12-06,2025-12-11,Second Class,CUST-410,Consumer,Île-de-France,Technology,Accessories,29.8,6,0.2,6.31
CMD-2024-10301,2024-06-11,2024-06-14,Second Class,CUST-470,Consumer,Île-de-France,Office Supplies,Art,825.43,6,0.1,67.26
CMD-2024-10302,2025-12-20,2025-12-24,Second Class,CUST-315,Home Office,Nouvelle-Aquitaine,Office Supplies,Art,266.48,3,0.1,35.89
CMD-2024-10303,2025-11-11,2025-11-16,Same Day,CUST-540,Home Office,Île-de-France,Technology,Machines,133.88,3,0.2,28.88
CMD-2024-10304,2024-06-09,2024-06-13,Standard Class,CUST-734,Consumer,Auvergne-Rhône-Alpes,Technology,Copiers,281.15,3,0.2,59.3
CMD-2024-10305,2025-08-02,2025-08-04,Same Day,CUST-285,Consumer,Île-de-France,Furniture,Chairs,325.63,3,0.0,141.2
CMD-2024-10306,2025-02-01,2025-02-06,Standard Class,CUST-252,Consumer,Nouvelle-Aquitaine,Office Supplies,Storage,348.07,2,0.0,156.38
CMD-2024-10307,2024-10-03,2024-10-07,Standard Class,CUST-725,Corporate,Occitanie,Technology,Machines,157.97,7,0.0,69.96
CMD-2024-10308,2025-05-18,2025-05-21,Second Class,CUST-195,Consumer,Île-de-France,Office Supplies,Binders,138.62,7,0.1,25.37
CMD-2024-10309,2025-01-26,2025-01-31,Second Class,CUST-435,Consumer,Hauts-de-France,Furniture,Furnishings,17.44,5,0.0,3.93
CMD-2024-10310,2024-05-14,2024-05-19,Second Class,CUST-614,Home Office,Auvergne-Rhône-Alpes,Technology,Copiers,589.47,7,0.1,169.49
CMD-2024-10311,2024-07-13,2024-07-17,Standard Class,CUST-248,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Envelopes,218.41,8,0.0,52.37
CMD-2024-10312,2025-02-04,2025-02-05,First Class,CUST-722,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Paper,64.96,5,0.1,19.61
CMD-2024-10313,2025-10-01,2025-10-04,First Class,CUST-631,Home Office,Hauts-de-France,Technology,Machines,569.57,2,0.0,176.67
CMD-2024-10314,2024-02-02,2024-02-05,First Class,CUST-501,Consumer,Hauts-de-France,Technology,Accessories,557.15,8,0.1,166.13
CMD-2024-10315,2025-11-18,2025-11-22,Same Day,CUST-793,Home Office,Auvergne-Rhône-Alpes,Furniture,Furnishings,1010.88,7,0.0,235.3
CMD-2024-10316,2025-04-04,2025-04-06,Standard Class,CUST-430,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Art,470.82,5,0.0,142.38
CMD-2024-10317,2025-04-14,2025-04-16,First Class,CUST-326,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Storage,1359.69,3,0.5,-177.84
CMD-2024-10318,2025-01-09,2025-01-10,Standard Class,CUST-457,Home Office,Île-de-France,Furniture,Bookcases,76.74,1,0.0,33.22
CMD-2024-10319,2024-01-22,2024-01-23,Standard Class,CUST-687,Home Office,Hauts-de-France,Office Supplies,Art,421.28,7,0.2,21.06
CMD-2024-10320,2025-10-31,2025-11-04,Same Day,CUST-415,Home Office,Nouvelle-Aquitaine,Furniture,Tables,395.99,8,0.5,-7.52
CMD-2024-10321,2024-02-07,2024-02-09,Second Class,CUST-135,Home Office,Île-de-France,Furniture,Chairs,72.77,6,0.1,21.94
CMD-2024-10322,2024-08-17,2024-08-20,Second Class,CUST-608,Consumer,Nouvelle-Aquitaine,Technology,Copiers,37.8,8,0.3,3.75
CMD-2024-10323,2024-12-30,2025-01-01,Same Day,CUST-577,Corporate,Île-de-France,Technology,Machines,869.36,8,0.0,335.63
CMD-2024-10324,2025-07-16,2025-07-20,Same Day,CUST-527,Consumer,Île-de-France,Technology,Phones,92.22,6,0.1,22.28
CMD-2024-10325,2025-03-13,2025-03-15,Standard Class,CUST-549,Home Office,Nouvelle-Aquitaine,Furniture,Chairs,465.36,5,0.1,62.0
CMD-2024-10326,2024-10-09,2024-10-14,First Class,CUST-189,Home Office,Auvergne-Rhône-Alpes,Technology,Copiers,15.91,1,0.0,3.29
CMD-2024-10327,2024-01-27,2024-01-31,Standard Class,CUST-640,Consumer,Nouvelle-Aquitaine,Office Supplies,Art,19.67,6,0.0,8.06
CMD-2024-10328,2024-08-13,2024-08-18,Standard Class,CUST-275,Corporate,Occitanie,Technology,Copiers,152.97,7,0.0,56.22
CMD-2024-10329,2024-10-03,2024-10-07,First Class,CUST-519,Consumer,Hauts-de-France,Technology,Copiers,75.0,1,0.2,2.55
CMD-2024-10330,2025-08-31,2025-09-03,Second Class,CUST-747,Consumer,Occitanie,Furniture,Tables,272.55,8,0.5,-31.47
CMD-2024-10331,2024-10-10,2024-10-14,Standard Class,CUST-786,Consumer,Île-de-France,Office Supplies,Binders,198.42,2,0.0,56.4
CMD-2024-10332,2025-04-25,2025-04-29,Second Class,CUST-737,Corporate,Nouvelle-Aquitaine,Technology,Phones,32.74,4,0.0,6.47
CMD-2024-10333,2025-03-28,2025-04-01,Second Class,CUST-270,Home Office,Auvergne-Rhône-Alpes,Technology,Copiers,54.05,5,0.0,16.73
CMD-2024-10334,2025-10-20,2025-10-24,Second Class,CUST-493,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Art,123.04,2,0.1,17.77
CMD-2024-10335,2025-05-30,2025-05-31,Standard Class,CUST-365,Consumer,Occitanie,Technology,Machines,60.17,2,0.2,-0.07
CMD-2024-10336,2025-06-30,2025-07-05,First Class,CUST-603,Consumer,Occitanie,Technology,Phones,360.68,1,0.0,104.63
CMD-2024-10337,2024-07-10,2024-07-14,First Class,CUST-233,Corporate,Île-de-France,Office Supplies,Art,133.35,5,0.0,43.61
CMD-2024-10338,2024-02-18,2024-02-22,Second Class,CUST-125,Corporate,Hauts-de-France,Technology,Machines,36.58,2,0.2,-0.58
CMD-2024-10339,2025-05-26,2025-05-27,Second Class,CUST-376,Home Office,Île-de-France,Furniture,Bookcases,160.71,3,0.3,0.1
CMD-2024-10340,2024-01-17,2024-01-19,First Class,CUST-199,Home Office,Auvergne-Rhône-Alpes,Furniture,Chairs,35.95,2,0.1,4.94
CMD-2024-10341,2024-06-20,2024-06-21,Same Day,CUST-541,Corporate,Nouvelle-Aquitaine,Technology,Copiers,45.37,3,0.1,3.14
CMD-2024-10342,2024-08-07,2024-08-08,Same Day,CUST-524,Home Office,Occitanie,Technology,Phones,75.26,4,0.0,14.13
CMD-2024-10343,2024-06-06,2024-06-07,Second Class,CUST-129,Consumer,Auvergne-Rhône-Alpes,Technology,Copiers,446.8,3,0.0,85.66
CMD-2024-10344,2025-04-21,2025-04-25,First Class,CUST-744,Corporate,Île-de-France,Technology,Copiers,583.73,3,0.0,119.58
CMD-2024-10345,2024-02-15,2024-02-16,Same Day,CUST-595,Home Office,Hauts-de-France,Technology,Accessories,400.04,1,0.0,156.42
CMD-2024-10346,2025-01-07,2025-01-08,First Class,CUST-750,Consumer,Nouvelle-Aquitaine,Office Supplies,Art,104.45,2,0.5,-17.56
CMD-2024-10347,2025-06-01,2025-06-02,Standard Class,CUST-290,Corporate,Hauts-de-France,Furniture,Chairs,84.97,4,0.1,8.85
CMD-2024-10348,2024-04-08,2024-04-12,Second Class,CUST-286,Home Office,Île-de-France,Furniture,Furnishings,190.26,2,0.0,34.26
CMD-2024-10349,2024-02-06,2024-02-09,Same Day,CUST-239,Consumer,Île-de-France,Office Supplies,Storage,296.51,7,0.0,70.98
CMD-2024-10350,2024-10-06,2024-10-09,Second Class,CUST-419,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Art,1118.65,7,0.0,435.61
CMD-2024-10351,2024-12-14,2024-12-16,Standard Class,CUST-468,Home Office,Nouvelle-Aquitaine,Technology,Copiers,46.04,3,0.1,7.8
CMD-2024-10352,2025-05-11,2025-05-15,First Class,CUST-396,Consumer,Île-de-France,Office Supplies,Binders,26.12,6,0.0,5.17
CMD-2024-10353,2024-10-28,2024-10-29,Second Class,CUST-299,Consumer,Auvergne-Rhône-Alpes,Technology,Copiers,275.77,3,0.0,74.8
CMD-2024-10354,2024-06-29,2024-06-30,Same Day,CUST-478,Consumer,Île-de-France,Technology,Machines,407.73,2,0.1,92.39
CMD-2024-10355,2025-08-29,2025-08-30,Standard Class,CUST-179,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Storage,427.08,8,0.0,67.85
CMD-2024-10356,2024-04-08,2024-04-11,Same Day,CUST-546,Corporate,Hauts-de-France,Furniture,Tables,264.62,4,0.0,89.52
CMD-2024-10357,2025-11-30,2025-12-01,First Class,CUST-600,Consumer,Auvergne-Rhône-Alpes,Furniture,Furnishings,692.48,6,0.0,185.95
CMD-2024-10358,2024-04-25,2024-04-26,Same Day,CUST-358,Corporate,Hauts-de-France,Technology,Copiers,172.39,4,0.0,26.36
CMD-2024-10359,2024-07-09,2024-07-12,Same Day,CUST-712,Corporate,Occitanie,Furniture,Bookcases,554.28,1,0.0,195.2
CMD-2024-10360,2024-09-09,2024-09-10,Same Day,CUST-643,Home Office,Île-de-France,Technology,Accessories,770.96,3,0.0,280.41
